Date,Time,Open,High,Low,Close,Vol,OI
02/23/2010,16:00:00,89.34000,90.54000,89.30000,90.47000,5476379,0
02/24/2010,16:00:00,90.55000,90.88000,90.18000,90.69000,4423881,0
02/25/2010,16:00:00,91.18000,91.29000,90.90000,91.20000,3707697,0
02/26/2010,16:00:00,91.46000,92.06000,91.41000,91.67000,4349028,0
03/01/2010,16:00:00,91.33000,91.53000,90.96000,91.34000,2415171,0
03/02/2010,16:00:00,90.88000,91.28000,90.70000,91.22000,2260576,0
03/03/2010,16:00:00,91.01000,91.08000,90.70000,90.99000,2156414,0
03/04/2010,16:00:00,90.96000,91.68000,90.83000,91.47000,2374728,0
03/05/2010,16:00:00,90.83000,90.87000,90.12000,90.27000,3823122,0
03/08/2010,16:00:00,89.90000,89.97000,89.70000,89.80000,2850302,0
03/09/2010,16:00:00,89.98000,90.00000,89.40000,89.82000,2573667,0
03/10/2010,16:00:00,89.49000,89.70000,89.19000,89.59000,3216171,0
03/11/2010,16:00:00,89.39000,90.14000,89.37000,89.92000,2621503,0
03/12/2010,16:00:00,89.77000,90.65000,89.73000,90.48000,3099362,0
03/15/2010,16:00:00,90.35000,90.47000,90.05000,90.36000,1936779,0
03/16/2010,16:00:00,90.56000,91.09000,90.54000,91.08000,3932548,0
03/17/2010,16:00:00,91.31000,91.47000,91.07000,91.47000,3481160,0
03/18/2010,16:00:00,91.42000,91.48000,91.01000,91.17000,2750298,0
03/19/2010,16:00:00,90.92000,91.58000,90.87000,91.26000,2976273,0
03/22/2010,16:00:00,91.35000,91.49000,91.22000,91.36000,2452341,0
03/23/2010,16:00:00,91.07000,91.32000,90.91000,90.93000,2909928,0
03/24/2010,16:00:00,89.84000,90.25000,89.06000,89.27000,8049821,0
03/25/2010,16:00:00,89.13000,89.24000,88.37000,88.70000,8268492,0
03/26/2010,16:00:00,88.54000,89.12000,88.49000,88.95000,4111700,0
03/29/2010,16:00:00,88.78000,88.85000,88.31000,88.61000,3245248,0
03/30/2010,16:00:00,88.52000,88.95000,88.27000,88.89000,3254599,0
03/31/2010,16:00:00,89.22000,89.52000,88.95000,89.50000,4263866,0
04/01/2010,16:00:00,88.77000,89.03000,88.43000,88.95000,2912399,0
04/05/2010,16:00:00,87.98000,88.14000,87.41000,87.47000,5652112,0
04/06/2010,16:00:00,87.80000,87.85000,87.35000,87.61000,3584555,0
04/07/2010,16:00:00,87.45000,88.92000,87.30000,88.73000,6389806,0
04/08/2010,16:00:00,88.89000,89.13000,88.48000,88.77000,3797833,0
04/09/2010,16:00:00,88.61000,89.06000,88.41000,88.98000,2311262,0
04/12/2010,16:00:00,89.17000,89.56000,89.09000,89.45000,2939571,0
04/13/2010,16:00:00,89.89000,89.95000,89.52000,89.74000,3090843,0
04/14/2010,16:00:00,89.76000,89.87000,89.11000,89.11000,3570297,0
04/15/2010,16:00:00,88.85000,89.50000,88.68000,89.21000,3697982,0
04/16/2010,16:00:00,89.40000,89.99000,89.24000,89.86000,8305705,0
04/19/2010,16:00:00,89.87000,90.03000,89.52000,89.64000,3211477,0
04/20/2010,16:00:00,89.85000,89.99000,89.64000,89.96000,2284968,0
04/21/2010,16:00:00,90.27000,90.83000,90.26000,90.70000,4162429,0
04/22/2010,16:00:00,90.90000,91.09000,90.33000,90.43000,4606513,0
04/23/2010,16:00:00,90.21000,90.37000,89.87000,90.11000,4775946,0
04/26/2010,16:00:00,90.51000,90.65000,89.94000,90.21000,4753864,0
04/27/2010,16:00:00,90.85000,91.92000,90.70000,91.48000,13199242,0
04/28/2010,16:00:00,91.13000,91.35000,90.48000,90.70000,8379444,0
04/29/2010,16:00:00,90.86000,91.22000,90.52000,91.08000,4067153,0
04/30/2010,16:00:00,91.28000,92.17000,91.11000,92.13000,6924749,0
05/03/2010,16:00:00,91.42000,92.02000,91.28000,91.69000,4211801,0
05/04/2010,16:00:00,92.81000,93.47000,92.56000,93.34000,11059904,0
05/05/2010,16:00:00,94.06000,94.85000,93.35000,93.89000,12219043,0
05/06/2010,16:00:00,94.16000,100.00000,93.78000,96.79000,19579051,0
05/07/2010,16:00:00,95.88000,98.09000,95.27000,95.58000,18740522,0
05/10/2010,16:00:00,93.16000,93.94000,93.09000,93.60000,10240306,0
05/11/2010,16:00:00,93.98000,94.02000,92.99000,93.36000,7729048,0
05/12/2010,16:00:00,93.14000,93.26000,92.61000,92.65000,5530849,0
05/13/2010,16:00:00,93.26000,93.55000,92.20000,93.26000,6849744,0
05/14/2010,16:00:00,94.12000,95.50000,94.09000,94.88000,9796599,0
05/17/2010,16:00:00,94.72000,95.71000,94.47000,94.53000,6302355,0
05/18/2010,16:00:00,94.90000,96.17000,94.77000,95.98000,9904647,0
05/19/2010,16:00:00,95.94000,96.95000,95.93000,96.30000,14121236,0
05/20/2010,16:00:00,97.91000,98.57000,97.53000,98.33000,17667742,0
05/21/2010,16:00:00,99.61000,99.75000,97.86000,98.43000,18671087,0
05/24/2010,16:00:00,98.74000,98.87000,97.90000,98.09000,7721043,0
05/25/2010,16:00:00,99.65000,99.89000,98.40000,98.57000,12953072,0
05/26/2010,16:00:00,98.22000,98.40000,97.40000,98.29000,12644854,0
05/27/2010,16:00:00,96.83000,96.99000,95.88000,96.06000,7653111,0
05/28/2010,16:00:00,96.49000,96.78000,96.02000,96.50000,5891092,0
06/01/2010,16:00:00,97.23000,97.29000,96.25000,96.85000,5536329,0
06/02/2010,16:00:00,96.99000,97.19000,95.82000,95.93000,5656398,0
06/03/2010,16:00:00,95.21000,95.91000,95.10000,95.23000,8499473,0
06/04/2010,16:00:00,96.94000,97.95000,96.70000,97.79000,7479657,0
06/07/2010,16:00:00,97.52000,98.59000,97.33000,98.54000,5288171,0
06/08/2010,16:00:00,97.93000,98.51000,97.76000,98.05000,5510785,0
06/09/2010,16:00:00,97.60000,98.12000,97.21000,97.94000,5598095,0
06/10/2010,16:00:00,97.20000,97.29000,96.09000,96.19000,6075043,0
06/11/2010,16:00:00,97.09000,97.81000,96.61000,97.41000,6266861,0
06/14/2010,16:00:00,96.32000,97.04000,96.22000,96.91000,5310307,0
06/15/2010,16:00:00,97.11000,97.25000,96.05000,96.51000,4920038,0
06/16/2010,16:00:00,97.19000,97.22000,96.39000,97.06000,4011079,0
06/17/2010,16:00:00,97.15000,98.23000,97.07000,97.85000,5650874,0
06/18/2010,16:00:00,97.89000,98.11000,97.57000,97.69000,4171631,0
06/21/2010,16:00:00,96.46000,97.55000,96.41000,97.41000,5740875,0
06/22/2010,16:00:00,97.68000,98.60000,97.42000,98.57000,5661562,0
06/23/2010,16:00:00,98.61000,99.57000,98.57000,99.24000,9137828,0
06/24/2010,16:00:00,99.35000,99.59000,98.35000,98.65000,6184567,0
06/25/2010,16:00:00,98.32000,99.33000,98.16000,99.05000,5148464,0
06/28/2010,16:00:00,99.60000,100.00000,99.42000,99.98000,5437428,0
06/29/2010,16:00:00,100.32000,101.13000,100.16000,101.07000,7340714,0
06/30/2010,16:00:00,101.41000,101.79000,100.80000,101.75000,7205937,0
07/01/2010,16:00:00,101.57000,102.66000,101.38000,101.60000,12893782,0
07/02/2010,16:00:00,101.11000,101.44000,100.16000,100.79000,6297545,0
07/06/2010,16:00:00,100.83000,101.75000,100.74000,101.62000,6620321,0
07/07/2010,16:00:00,101.46000,101.51000,100.34000,100.43000,5727793,0
07/08/2010,16:00:00,99.82000,100.16000,99.55000,99.79000,6260593,0
07/09/2010,16:00:00,99.40000,99.64000,99.18000,99.22000,4286009,0
07/12/2010,16:00:00,99.33000,99.84000,99.04000,99.18000,4062097,0
07/13/2010,16:00:00,98.85000,98.89000,98.18000,98.33000,5842456,0
07/14/2010,16:00:00,98.72000,99.49000,98.39000,99.32000,5417267,0
07/15/2010,16:00:00,99.74000,100.59000,99.70000,100.31000,6996382,0
07/16/2010,16:00:00,100.31000,101.13000,100.27000,100.80000,7512361,0
07/19/2010,16:00:00,100.56000,100.75000,99.98000,100.18000,4305778,0
07/20/2010,16:00:00,100.66000,100.90000,100.18000,100.33000,5077056,0
07/21/2010,16:00:00,100.45000,102.28000,100.41000,102.03000,7894192,0
07/22/2010,16:00:00,101.51000,101.52000,100.82000,100.85000,5760084,0
07/23/2010,16:00:00,100.80000,100.97000,99.69000,99.78000,6259014,0
07/26/2010,16:00:00,99.63000,99.81000,99.00000,99.61000,4855912,0
07/27/2010,16:00:00,98.78000,99.18000,98.57000,98.65000,5329302,0
07/28/2010,16:00:00,98.49000,99.19000,98.27000,98.97000,5507139,0
07/29/2010,16:00:00,98.10000,99.02000,97.92000,98.94000,6306476,0
07/30/2010,16:00:00,100.20000,100.61000,99.85000,100.48000,7683171,0
08/02/2010,16:00:00,99.24000,99.33000,98.75000,98.75000,5769206,0
08/03/2010,16:00:00,99.20000,99.66000,98.93000,99.32000,4363423,0
08/04/2010,16:00:00,99.50000,99.51000,98.56000,98.56000,3820360,0
08/05/2010,16:00:00,99.34000,99.49000,98.84000,99.02000,3704154,0
08/06/2010,16:00:00,99.79000,100.21000,99.49000,100.10000,6042386,0
08/09/2010,16:00:00,99.74000,99.98000,99.61000,99.73000,2578456,0
08/10/2010,16:00:00,100.06000,101.01000,99.47000,99.94000,11250994,0
08/11/2010,16:00:00,100.31000,101.39000,100.31000,101.28000,6778331,0
08/12/2010,16:00:00,101.58000,101.94000,100.87000,101.03000,7590006,0
08/13/2010,16:00:00,101.62000,102.45000,101.48000,102.29000,7844008,0
08/16/2010,16:00:00,104.21000,104.89000,104.07000,104.85000,7980454,0
08/17/2010,16:00:00,104.85000,104.86000,104.00000,104.25000,6756766,0
08/18/2010,16:00:00,105.00000,105.65000,104.49000,104.53000,7721936,0
08/19/2010,16:00:00,104.79000,106.61000,104.64000,106.16000,13128468,0
08/20/2010,16:00:00,106.41000,106.83000,105.84000,106.04000,7040203,0
08/23/2010,16:00:00,105.65000,106.19000,105.25000,106.06000,6360209,0
08/24/2010,16:00:00,107.04000,108.13000,106.67000,107.76000,9813383,0
08/25/2010,16:00:00,108.80000,109.34000,107.07000,107.41000,13305263,0
08/26/2010,16:00:00,107.56000,108.49000,107.29000,108.42000,7040673,0
08/27/2010,16:00:00,107.77000,108.33000,105.20000,105.35000,13514371,0
08/30/2010,16:00:00,106.21000,107.40000,105.82000,107.37000,5535935,0
08/31/2010,16:00:00,108.22000,108.65000,107.62000,108.56000,8397291,0
09/01/2010,16:00:00,107.02000,107.05000,105.09000,106.00000,12480911,0
09/02/2010,16:00:00,105.20000,105.30000,104.40000,104.88000,8168089,0
09/03/2010,16:00:00,102.72000,103.94000,102.70000,103.58000,9210650,0
09/07/2010,16:00:00,105.09000,105.78000,104.81000,105.70000,6018384,0
09/08/2010,16:00:00,105.10000,105.21000,104.36000,104.86000,6698350,0
09/09/2010,16:00:00,103.70000,103.84000,102.64000,102.79000,8588826,0
09/10/2010,16:00:00,102.25000,102.70000,101.85000,102.32000,6910446,0
09/13/2010,16:00:00,101.80000,103.05000,101.77000,102.83000,7055086,0
09/14/2010,16:00:00,103.04000,103.82000,102.97000,103.81000,5978667,0
09/15/2010,16:00:00,102.75000,103.26000,102.14000,102.27000,7925069,0
09/16/2010,16:00:00,101.53000,101.82000,100.85000,101.26000,17124897,0
09/17/2010,16:00:00,101.83000,102.16000,101.32000,101.67000,9203852,0
09/20/2010,16:00:00,102.15000,102.45000,101.69000,102.26000,5277734,0
09/21/2010,16:00:00,102.67000,104.02000,102.26000,103.68000,12665916,0
09/22/2010,16:00:00,104.55000,105.07000,103.85000,104.61000,8229358,0
09/23/2010,16:00:00,105.41000,105.46000,104.24000,104.91000,7412180,0
09/24/2010,16:00:00,103.96000,104.12000,103.50000,103.50000,8942492,0
09/27/2010,16:00:00,104.53000,105.45000,104.48000,105.30000,7061568,0
09/28/2010,16:00:00,105.38000,106.32000,105.34000,106.02000,8262812,0
09/29/2010,16:00:00,106.17000,106.27000,105.35000,105.58000,5507043,0
09/30/2010,16:00:00,105.40000,105.59000,104.03000,105.51000,10618386,0
10/01/2010,16:00:00,104.23000,105.14000,103.98000,104.61000,9368358,0
10/04/2010,16:00:00,104.62000,104.93000,104.41000,104.88000,4422639,0
10/05/2010,16:00:00,104.73000,104.81000,103.93000,104.25000,8491718,0
10/06/2010,16:00:00,104.90000,106.10000,104.86000,105.56000,6476072,0
10/07/2010,16:00:00,105.17000,105.38000,104.67000,104.68000,5780957,0
10/08/2010,16:00:00,104.87000,105.46000,104.22000,104.22000,6128648,0
10/11/2010,16:00:00,104.06000,104.43000,103.94000,104.24000,1474151,0
10/12/2010,16:00:00,104.41000,104.76000,103.18000,103.21000,6122694,0
10/13/2010,16:00:00,102.35000,103.12000,102.04000,103.05000,8168337,0
10/14/2010,16:00:00,103.29000,103.65000,101.47000,101.51000,10947068,0
10/15/2010,16:00:00,100.60000,101.05000,99.90000,100.27000,12694727,0
10/18/2010,16:00:00,101.20000,101.45000,100.78000,101.08000,5592388,0
10/19/2010,16:00:00,100.58000,102.09000,100.55000,101.69000,8017617,0
10/20/2010,16:00:00,101.37000,102.28000,101.21000,101.91000,5515783,0
10/21/2010,16:00:00,101.69000,101.91000,100.69000,100.70000,6836182,0
10/22/2010,16:00:00,100.44000,101.47000,100.41000,101.38000,4770791,0
10/25/2010,16:00:00,102.12000,102.29000,101.55000,101.67000,5632251,0
10/26/2010,16:00:00,100.86000,101.06000,100.05000,100.10000,8434427,0
10/27/2010,16:00:00,99.68000,100.17000,99.22000,99.22000,9245390,0
10/28/2010,16:00:00,99.58000,99.83000,99.16000,99.49000,8052596,0
10/29/2010,16:00:00,99.82000,100.46000,99.62000,100.42000,6753774,0
11/01/2010,16:00:00,100.78000,100.81000,99.49000,99.67000,5921583,0
11/02/2010,16:00:00,100.46000,101.09000,100.42000,100.98000,6537348,0
11/03/2010,16:00:00,101.73000,102.27000,98.43000,98.92000,25543437,0
11/04/2010,16:00:00,99.17000,99.87000,99.08000,99.69000,13247459,0
11/05/2010,16:00:00,98.35000,98.80000,97.98000,97.98000,12434996,0
11/08/2010,16:00:00,98.59000,98.92000,97.82000,98.42000,6795528,0
11/09/2010,16:00:00,98.49000,98.52000,96.19000,96.25000,15064277,0
11/10/2010,16:00:00,96.35000,96.74000,95.00000,96.38000,18540491,0
11/11/2010,16:00:00,96.45000,96.63000,96.14000,96.33000,3370330,0
11/12/2010,16:00:00,96.21000,96.74000,95.81000,95.81000,11739584,0
11/15/2010,16:00:00,95.33000,95.72000,93.81000,93.81000,14978633,0
11/16/2010,16:00:00,94.91000,96.25000,93.99000,96.14000,19913474,0
11/17/2010,16:00:00,95.80000,96.76000,95.34000,95.61000,9915562,0
11/18/2010,16:00:00,95.68000,96.00000,94.80000,96.00000,12425314,0
11/19/2010,16:00:00,96.09000,96.59000,95.79000,96.59000,8359478,0
11/22/2010,16:00:00,97.37000,97.62000,96.24000,97.00000,10414365,0
11/23/2010,16:00:00,97.67000,97.95000,97.24000,97.48000,9566845,0
11/24/2010,16:00:00,96.81000,96.99000,95.58000,95.74000,11467563,0
11/26/2010,16:00:00,96.72000,97.12000,96.55000,97.07000,4848875,0
11/29/2010,16:00:00,97.56000,97.95000,97.09000,97.90000,8950043,0
11/30/2010,16:00:00,99.21000,99.27000,98.11000,98.41000,11947581,0
12/01/2010,16:00:00,96.65000,97.11000,95.89000,95.89000,15445893,0
12/02/2010,16:00:00,95.96000,96.54000,95.53000,95.64000,9319200,0
12/03/2010,16:00:00,96.28000,96.33000,94.85000,94.89000,10195108,0
12/06/2010,16:00:00,95.52000,96.25000,95.31000,96.23000,7004488,0
12/07/2010,16:00:00,94.73000,94.92000,93.16000,94.17000,18536791,0
12/08/2010,16:00:00,93.72000,93.80000,92.11000,93.26000,19276636,0
12/09/2010,16:00:00,93.60000,94.27000,92.73000,93.72000,17477335,0
12/10/2010,16:00:00,93.29000,93.86000,93.14000,93.15000,7079466,0
12/13/2010,16:00:00,93.05000,94.03000,92.56000,93.50000,12400422,0
12/14/2010,16:00:00,92.40000,93.02000,91.44000,92.14000,23519383,0
12/15/2010,16:00:00,92.08000,92.24000,90.47000,90.94000,26088724,0
12/16/2010,16:00:00,91.03000,91.58000,90.57000,91.57000,17939176,0
12/17/2010,16:00:00,91.88000,93.77000,91.86000,93.24000,16850636,0
12/20/2010,16:00:00,93.75000,94.23000,92.64000,93.14000,13703967,0
12/21/2010,16:00:00,93.13000,93.79000,92.49000,93.79000,8985008,0
12/22/2010,16:00:00,93.47000,93.55000,92.93000,93.12000,6440844,0
12/23/2010,16:00:00,93.22000,93.23000,92.53000,92.93000,7091738,0
12/27/2010,16:00:00,92.76000,93.88000,92.30000,93.76000,5286378,0
12/28/2010,16:00:00,92.93000,93.07000,91.31000,91.61000,13976189,0
12/29/2010,16:00:00,91.76000,93.52000,91.47000,93.16000,13115972,0
12/30/2010,16:00:00,92.88000,93.28000,92.41000,93.09000,7030273,0
12/31/2010,16:00:00,93.51000,94.70000,93.44000,94.12000,8515951,0
01/03/2011,16:00:00,93.20000,94.31000,92.95000,93.41000,13799678,0
01/04/2011,16:00:00,93.41000,93.77000,92.91000,93.52000,10467657,0
01/05/2011,16:00:00,92.49000,92.69000,91.19000,91.46000,17569203,0
01/06/2011,16:00:00,91.54000,92.12000,91.16000,91.86000,9317430,0
01/07/2011,16:00:00,91.51000,92.63000,91.03000,92.35000,12694672,0
01/10/2011,16:00:00,92.58000,92.99000,92.18000,92.85000,8295357,0
01/11/2011,16:00:00,92.49000,92.60000,91.69000,92.33000,9495365,0
01/12/2011,16:00:00,91.74000,92.17000,91.45000,91.61000,9524134,0
01/13/2011,16:00:00,91.62000,92.77000,91.45000,92.43000,14502335,0
01/14/2011,16:00:00,92.78000,92.90000,91.76000,91.84000,8960673,0
01/18/2011,16:00:00,91.29000,91.71000,90.73000,91.41000,10663684,0
01/19/2011,16:00:00,91.41000,92.07000,91.36000,92.07000,8888029,0
01/20/2011,16:00:00,91.50000,91.62000,90.39000,90.80000,14203347,0
01/21/2011,16:00:00,90.69000,91.52000,90.51000,91.52000,9085822,0
01/24/2011,16:00:00,91.87000,91.90000,91.38000,91.56000,7700336,0
01/25/2011,16:00:00,91.94000,92.90000,91.32000,92.43000,13442365,0
01/26/2011,16:00:00,92.22000,92.26000,90.89000,91.03000,13324349,0
01/27/2011,16:00:00,91.07000,91.65000,90.67000,91.44000,10869313,0
01/28/2011,16:00:00,90.81000,92.28000,90.77000,91.92000,11993173,0
01/31/2011,16:00:00,91.66000,91.98000,91.05000,91.22000,8649186,0
02/01/2011,16:00:00,90.55000,90.84000,90.14000,90.45000,11508315,0
02/02/2011,16:00:00,90.90000,91.00000,89.90000,90.47000,13624781,0
02/03/2011,16:00:00,89.96000,90.57000,89.71000,89.72000,12793464,0
02/04/2011,16:00:00,89.50000,89.65000,88.77000,88.81000,17172135,0
02/07/2011,16:00:00,88.70000,89.30000,88.57000,89.27000,8554880,0
02/08/2011,16:00:00,89.31000,89.54000,88.36000,88.45000,10461619,0
02/09/2011,16:00:00,88.69000,89.66000,88.14000,89.22000,13081570,0
02/10/2011,16:00:00,88.92000,89.14000,88.18000,88.19000,10492806,0
02/11/2011,16:00:00,89.03000,89.53000,88.74000,89.46000,11333803,0
02/14/2011,16:00:00,89.31000,89.93000,89.31000,89.52000,8034044,0
02/15/2011,16:00:00,89.56000,89.97000,89.37000,89.92000,7300325,0
02/16/2011,16:00:00,89.87000,90.32000,89.34000,89.63000,8446771,0
02/17/2011,16:00:00,90.02000,90.18000,89.66000,89.77000,6082607,0
02/18/2011,16:00:00,89.42000,89.55000,89.08000,89.49000,6082607,0
02/22/2011,16:00:00,89.91000,90.94000,89.71000,90.83000,11912278,0
02/23/2011,16:00:00,91.10000,91.55000,90.74000,91.16000,14522987,0
02/24/2011,16:00:00,91.63000,92.04000,91.44000,91.74000,12111667,0
02/25/2011,16:00:00,91.74000,92.28000,91.64000,92.28000,6841966,0
02/28/2011,16:00:00,92.30000,92.52000,92.08000,92.40000,9683135,0
03/01/2011,16:00:00,91.52000,92.40000,91.47000,92.37000,8049413,0
03/02/2011,16:00:00,91.86000,91.99000,90.94000,90.95000,8529267,0
03/03/2011,16:00:00,90.53000,90.78000,89.98000,90.06000,10608010,0
03/04/2011,16:00:00,90.10000,90.85000,90.00000,90.81000,9319657,0
03/07/2011,16:00:00,90.02000,90.86000,89.85000,90.23000,7525397,0
03/08/2011,16:00:00,90.11000,90.34000,89.65000,89.68000,8500342,0
03/09/2011,16:00:00,90.09000,90.82000,89.85000,90.55000,8906639,0
03/10/2011,16:00:00,90.87000,92.10000,90.64000,92.08000,13389860,0
03/11/2011,16:00:00,92.04000,92.08000,91.33000,91.55000,8421153,0
03/14/2011,16:00:00,91.48000,91.92000,91.32000,91.51000,6767868,0
03/15/2011,16:00:00,92.80000,93.05000,92.36000,92.88000,14895980,0
03/16/2011,16:00:00,93.37000,94.94000,93.08000,93.93000,24313025,0
03/17/2011,16:00:00,93.24000,93.61000,92.76000,93.21000,10531038,0
03/18/2011,16:00:00,92.75000,93.48000,92.69000,93.46000,7262989,0
03/21/2011,16:00:00,93.13000,93.18000,92.57000,92.91000,10545515,0
03/22/2011,16:00:00,92.81000,93.29000,92.74000,93.22000,6905503,0
03/23/2011,16:00:00,93.85000,93.88000,92.93000,93.10000,8358941,0
03/24/2011,16:00:00,92.76000,92.88000,92.39000,92.40000,9478934,0
03/25/2011,16:00:00,92.86000,92.96000,92.02000,92.17000,6447169,0
03/28/2011,16:00:00,92.12000,92.67000,92.00000,92.30000,3997481,0
03/29/2011,16:00:00,91.98000,92.50000,91.57000,91.59000,6489272,0
03/30/2011,16:00:00,91.72000,92.32000,91.56000,92.32000,5048451,0
03/31/2011,16:00:00,92.67000,92.72000,91.61000,92.13000,9655061,0
04/01/2011,16:00:00,91.50000,92.27000,91.42000,92.19000,7860305,0
04/04/2011,16:00:00,92.20000,92.58000,92.13000,92.29000,4471203,0
04/05/2011,16:00:00,92.16000,92.38000,91.67000,91.92000,9952765,0
04/06/2011,16:00:00,91.77000,91.79000,90.54000,90.54000,9093586,0
04/07/2011,16:00:00,90.53000,90.76000,90.13000,90.36000,9266180,0
04/08/2011,16:00:00,89.93000,90.32000,89.85000,89.88000,7606271,0
04/11/2011,16:00:00,89.83000,90.22000,89.65000,89.96000,5735731,0
04/12/2011,16:00:00,90.61000,91.24000,90.56000,90.93000,7686439,0
04/13/2011,16:00:00,90.54000,91.50000,90.44000,91.50000,7962543,0
04/14/2011,16:00:00,91.54000,91.77000,91.22000,91.43000,7610371,0
04/15/2011,16:00:00,92.26000,92.71000,92.07000,92.67000,10223053,0
04/18/2011,16:00:00,91.99000,93.10000,91.45000,92.88000,12038393,0
04/19/2011,16:00:00,92.86000,93.28000,92.76000,93.28000,5295431,0
04/20/2011,16:00:00,93.07000,93.26000,92.61000,92.68000,6759430,0
04/21/2011,16:00:00,92.89000,93.23000,92.56000,92.60000,3372139,0
04/25/2011,16:00:00,92.63000,92.98000,92.50000,92.95000,3626878,0
04/26/2011,16:00:00,93.25000,93.87000,93.18000,93.85000,7507239,0
04/27/2011,16:00:00,93.44000,93.57000,92.75000,92.89000,8869597,0
04/28/2011,16:00:00,93.22000,93.60000,92.97000,93.60000,8110154,0
04/29/2011,16:00:00,93.47000,93.92000,93.35000,93.89000,5905380,0
05/02/2011,16:00:00,93.32000,93.68000,93.17000,93.64000,5286363,0
05/03/2011,16:00:00,93.97000,94.17000,93.58000,94.17000,6486855,0
05/04/2011,16:00:00,94.31000,94.72000,94.27000,94.59000,7419160,0
05/05/2011,16:00:00,94.92000,95.63000,94.81000,95.49000,9588272,0
05/06/2011,16:00:00,94.51000,95.49000,94.35000,95.07000,9460654,0
05/09/2011,16:00:00,94.90000,95.20000,94.84000,94.97000,3735127,0
05/10/2011,16:00:00,94.70000,94.89000,94.29000,94.29000,5458553,0
05/11/2011,16:00:00,94.32000,95.09000,94.18000,94.83000,6079014,0
05/12/2011,16:00:00,94.95000,95.11000,93.91000,94.23000,8017425,0
05/13/2011,16:00:00,94.65000,95.49000,94.53000,95.08000,8382610,0
05/16/2011,16:00:00,95.03000,95.79000,94.76000,95.61000,6053863,0
05/17/2011,16:00:00,96.04000,96.60000,95.98000,96.59000,9828200,0
